"Series","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N","Indicator Name","Source","Source Organization","Source Note"
"SE.PRM.ATTD.1.M",84.40947177315934,2.0245467539379574,80.42115206223176,88.39779148408692,4.09878955888072,258,"(De Facto) Percent of 4th grade students present during an unannounced visit - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.R",79.7895673001741,3.1887624009219167,73.46954388905282,86.10959071129538,10.168205649533306,123,"(De Facto) Percent of 4th grade students present during an unannounced visit - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.U",90.4899436525836,2.2095696235215194,86.11238771170352,94.86749959346369,4.882197921189029,135,"(De Facto) Percent of 4th grade students present during an unannounced visit - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN",3.6132014605007536,0.058960829765565874,3.4970497148968294,3.729353206104678,0.003476379446644039,218,"Operational Management","Global Education Policy Dashboard","World Bank","School Survey.  Principals/head teachers are given two vignettes:   , One on solving the problem of a hypothetical leaky roof   - One on solving a problem of inadequate numbers of textbooks.    Each vignette is worth 2 points.      The indicator will measure two things: presence of functions and quality of functions. In each vignette:   - 0.5 points are awarded for someone specific having the responsibility to fix   - 0.5 point is awarded if the school can fully fund the repair, 0.25 points is awarded if the school must get partial help from the community, and 0 points are awarded if the full cost must be born by the community   - 1 point is awarded if the problem is fully resolved in a timely manner, with partial credit given if problem can only be partly resolved."
"SE.PRM.OPMN.1",3.6132014605007536,0.058960829765565874,3.4970497148968294,3.729353206104678,0.003476379446644039,218,"(De Facto) Average score for the presence and quality of core operational management functions","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.F",3.6132014605007536,0.058960829765565874,3.4970497148968294,3.729353206104678,0.003476379446644039,218,"(De Facto) Average score for the presence and quality of core operational management functions - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.M",3.6132014605007536,0.058960829765565874,3.4970497148968294,3.729353206104678,0.003476379446644039,218,"(De Facto) Average score for the presence and quality of core operational management functions - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.R",3.545450232050416,0.08166886807745928,3.383585190597314,3.707315273503518,0.006669804013053448,104,"(De Facto) Average score for the presence and quality of core operational management functions - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.U",3.699774625036255,0.08486471992164854,3.531642308720259,3.867906941352251,0.007202020687379851,114,"(De Facto) Average score for the presence and quality of core operational management functions - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2",3.8957506858044098,0.09064412869637373,3.7171834265122183,4.074317945096601,0.008216358067124762,218,"(De Facto) Average score for infrastructure repair/maintenance","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.F",3.8957506858044098,0.09064412869637373,3.7171834265122183,4.074317945096601,0.008216358067124762,218,"(De Facto) Average score for infrastructure repair/maintenance - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.M",3.8957506858044098,0.09064412869637373,3.7171834265122183,4.074317945096601,0.008216358067124762,218,"(De Facto) Average score for infrastructure repair/maintenance - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.R",3.7738545548746,0.14014050704885564,3.496100625908582,4.051608483840618,0.019639361715910356,104,"(De Facto) Average score for infrastructure repair/maintenance - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.U",4.051510722051765,0.10516355046714206,3.843162761339951,4.25985868276358,0.011059372346855134,114,"(De Facto) Average score for infrastructure repair/maintenance - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3",3.302615311278316,0.06923744577872978,3.1662188219423872,3.4390118006142445,0.004793823897962546,260,"(De Facto) Average score for ensuring  availability of school inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.F",3.302615311278316,0.06923744577872978,3.1662188219423872,3.4390118006142445,0.004793823897962546,260,"(De Facto) Average score for ensuring  availability of school inputs - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.M",3.302615311278316,0.06923744577872978,3.1662188219423872,3.4390118006142445,0.004793823897962546,260,"(De Facto) Average score for ensuring  availability of school inputs - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.R",3.3079390506593973,0.09901031084589869,3.1117038334141225,3.504174267904672,0.009803041653801484,125,"(De Facto) Average score for ensuring  availability of school inputs - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.U",3.2955454882525475,0.09258010199374182,3.11212760850994,3.478963367995155,0.008571075285171639,135,"(De Facto) Average score for ensuring  availability of school inputs - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR",3.225849962055335,0.08997896029912579,3.048244796060046,3.4034551280506244,0.008096213296511655,1187,"Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person"
"SE.PRM.ILDR.1",3.225849962055335,0.08997896029912579,3.048244796060046,3.4034551280506244,0.008096213296511655,1187,"(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.F",3.2684220767757006,0.13017358840289417,3.0103954416164695,3.5264487119349317,0.016945163117686103,295,"(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.M",3.214523856094472,0.10248298921596699,3.0122292039630927,3.4168185082258513,0.010502763078640006,892,"(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.R",2.9173152438767898,0.12050139805697134,2.6775552602053976,3.157075227548182,0.014520586933684656,510,"(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.U",3.494713649404676,0.12604900026908955,3.2436653080956375,3.745761990713715,0.015888350468836937,677,"(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2",76.06821831264476,3.132432000954869,69.88526061176599,82.25117601352353,9.812130240606125,1187,"(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.F",82.70106134967902,3.5876335398839028,75.58974927909571,89.81237342026233,12.871114416499903,295,"(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.M",74.30358238716451,3.465838717890803,67.46224566247469,81.14491911185434,12.012038018430966,892,"(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.R",66.17577823993358,4.96593446190662,56.29512635789466,76.0564301219725,24.660505079951793,510,"(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.U",84.68870008705683,3.89025922847296,76.94057733728985,92.43682283682381,15.13411686471903,677,"(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3",75.61708627589259,3.1589168971714523,69.38185130515787,81.85232124662731,9.978755963235315,1187,"(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.F",82.36730029311737,3.6142183544080626,75.20329250812561,89.53130807810912,13.062574313340123,295,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.M",73.82122436675849,3.4950545795682153,66.92221746070524,80.72023127281173,12.215406514160755,892,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.R",65.63821118996958,5.033304825436712,55.623513417008525,75.65290896293064,25.33415746576449,510,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.U",84.31288935127658,3.895647093617349,76.55403573807706,92.0717429644761,15.176066278009298,677,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4",35.78123772261738,3.724443080967181,28.429737667091516,43.13273777814324,13.871476263364308,1187,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.F",29.685047762110543,6.272070533803616,17.252715864569275,42.11737965965181,39.33886878100758,295,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.M",37.403099683287635,4.281833825502172,28.951042509301715,45.855156857273556,18.334100909214566,892,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.R",41.211024344627056,5.195084071341967,30.87443661866914,51.547612070584975,26.988898508311024,510,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.U",31.049606672043584,4.858697599448481,21.372671744675763,40.726541599411405,23.606942362886436,677,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5",20.376407863330382,3.205642938576929,14.048942594395575,26.703873132265187,10.27614664964813,615,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.F",13.800938733197672,6.655507177188707,0.6085688886099572,26.993308577785385,44.295775785610395,151,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.M",22.05134558018621,3.7440716918726364,14.660795341002562,29.44189581936986,14.018072833882027,464,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.R",41.05214169321353,5.038461598421487,31.02718355957149,51.077099826855566,25.38609527876801,222,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.U",8.450749379200579,2.3880431024096147,3.6945493414804815,13.206949416920676,5.702749858966137,393,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6",57.004291109413224,4.167925811468053,48.77742170415487,65.23116051467159,17.37160556990163,1187,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.F",54.99926042477885,7.551845798377456,40.03019193320619,69.96832891635151,57.030374962471235,295,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.M",57.53771986055975,4.445314507356861,48.762962617820925,66.31247710329856,19.760821069317373,892,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.R",44.10670348557101,4.764522932531797,34.62679736891572,53.586609602226304,22.700678774621394,510,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.U",68.24352210075574,6.278923977040379,55.73796119764327,80.74908300386821,39.42488630945257,677,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7",38.48158781450259,3.6726333879246877,31.232352433989497,45.73082319501568,13.48823600209917,1187,"(De Facto) Percent of teachers reporting having lesson plans","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.F",29.969554893107176,5.206695103430884,19.648981923418297,40.290127862796055,27.109673900091146,295,"(De Facto) Percent of teachers reporting having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.M",40.74617315265965,4.092728723702001,32.66739696001121,48.82494934530809,16.75042840581541,892,"(De Facto) Percent of teachers reporting having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.R",51.14353833060377,5.084160903511032,41.02765291463358,61.25942374657396,25.848692092790113,510,"(De Facto) Percent of teachers reporting having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.U",27.447695989000476,5.133171751347637,17.224098411239655,37.67129356676129,26.34945222883337,677,"(De Facto) Percent of teachers reporting having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8",60.05921020180931,3.996188630194157,52.1713246043913,67.94709579922731,15.969523568093052,930,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.F",66.44604698093657,6.871886338810727,52.82477609984133,80.06731786203181,47.222821853533496,233,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.M",58.249227170045955,4.393393206370951,49.57695914626443,66.92149519382748,19.301903865786425,697,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.R",44.26526546705256,4.40489539828864,35.5009053368194,53.029625597285715,19.403103469864437,367,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.U",72.81287204699379,4.895541137500158,63.06255685404604,82.56318723994154,23.96632302895634,563,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW",3.235177615224881,0.10305815725880421,3.0321549489576443,3.4382002814921178,0.010620983777580419,260,"Principal School Knowledge","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1",3.235177615224881,0.10305815725880421,3.0321549489576443,3.4382002814921178,0.010620983777580419,260,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.F",3.235177615224881,0.10305815725880421,3.0321549489576443,3.4382002814921178,0.010620983777580419,260,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.M",3.235177615224881,0.10305815725880421,3.0321549489576443,3.4382002814921178,0.010620983777580419,260,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.R",3.2854816435361944,0.13279458739585528,3.022287088504639,3.5486761985677497,0.017634402441635447,125,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.U",3.1683748376681766,0.15608870073943412,2.8591349694366572,3.477614705899696,0.024363682498524622,135,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2",55.394945892994784,3.1254914484492984,49.23778546884587,61.552106317143696,9.768696794329694,217,"(De Facto) Percent of principals familiar with teachers' content knowledge","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.F",55.394945892994784,3.1254914484492984,49.23778546884587,61.552106317143696,9.768696794329694,217,"(De Facto) Percent of principals familiar with teachers' content knowledge - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.M",55.394945892994784,3.1254914484492984,49.23778546884587,61.552106317143696,9.768696794329694,217,"(De Facto) Percent of principals familiar with teachers' content knowledge - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.R",55.150244954942835,4.654130143979939,45.92591031657202,64.37457959331365,21.660927397102732,103,"(De Facto) Percent of principals familiar with teachers' content knowledge - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.U",55.7119852476184,3.7351360921252055,48.31200698215911,63.11196351307769,13.951241626696351,114,"(De Facto) Percent of principals familiar with teachers' content knowledge - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3",99.48603120426189,0.34163691637144716,98.81301278920458,100.1590496193192,0.11671578262779118,260,"(De Facto) Percent of principals familiar with teachers' experience","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.F",99.48603120426189,0.34163691637144716,98.81301278920458,100.1590496193192,0.11671578262779118,260,"(De Facto) Percent of principals familiar with teachers' experience - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.M",99.48603120426189,0.34163691637144716,98.81301278920458,100.1590496193192,0.11671578262779118,260,"(De Facto) Percent of principals familiar with teachers' experience - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.R",99.63238716050039,0.26450084759120845,99.10815507956687,100.1566192414339,0.06996069837646768,125,"(De Facto) Percent of principals familiar with teachers' experience - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.U",99.29167332245981,0.7133133004791051,97.87847102144136,100.70487562347827,0.5088158646403941,135,"(De Facto) Percent of principals familiar with teachers' experience - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4",77.81274389326067,2.6680237116273138,72.55678646100694,83.06870132551441,7.118350525805588,258,"(De Facto) Percent of principals familiar with availability of classroom inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.F",77.81274389326067,2.6680237116273138,72.55678646100694,83.06870132551441,7.118350525805588,258,"(De Facto) Percent of principals familiar with availability of classroom inputs - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.M",77.81274389326067,2.6680237116273138,72.55678646100694,83.06870132551441,7.118350525805588,258,"(De Facto) Percent of principals familiar with availability of classroom inputs - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.R",78.31150180228752,3.6711453320613563,71.03541110404407,85.58759250053097,13.477308049115885,123,"(De Facto) Percent of principals familiar with availability of classroom inputs - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.U",77.15630533306708,3.8371160770983104,69.55428632432567,84.75832434180849,14.723459789126327,135,"(De Facto) Percent of principals familiar with availability of classroom inputs - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN",3.2016410754962368,0.10218988636933656,3.0003288868438798,3.402953264148594,0.010442772876177918,259,"Principal Management Skills","Global Education Policy Dashboard","World Bank","Score of 1,5 based on sum of following:   - 1 Point. School Goals Exists    - 1 Point. School goals are clear to school director, teachers, students, parents, and other members of community (partial credit available)   - 1 Point. Specific goals related to improving student achievement ( improving test scores, improving pass rates, reducing drop out, reducing absenteeism, improving pedagogy, more resources for infrastructure, more resources for inputs)    - 1 Point. School has defined system to measure goals (partial credit available)"
"SE.PRM.PMAN.1",3.2016410754962368,0.10218988636933656,3.0003288868438798,3.402953264148594,0.010442772876177918,259,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.F",3.2016410754962368,0.10218988636933656,3.0003288868438798,3.402953264148594,0.010442772876177918,259,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.M",3.2016410754962368,0.10218988636933656,3.0003288868438798,3.402953264148594,0.010442772876177918,259,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.R",3.1603065064774327,0.16412966598437892,2.8350068443950858,3.4856061685597797,0.02693854725614379,125,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.U",3.2570735593300473,0.094847245734681,3.0691640589359213,3.4449830597241733,0.008996000023454962,134,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2",3.360245762037035,0.14841274761026138,3.067875390498031,3.652616133576039,0.022026343653227146,259,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.F",3.360245762037035,0.14841274761026138,3.067875390498031,3.652616133576039,0.022026343653227146,259,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.M",3.360245762037035,0.14841274761026138,3.067875390498031,3.652616133576039,0.022026343653227146,259,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.R",3.196816425445526,0.22183812198850314,2.7571404796801167,3.6364923712109354,0.049212152367386,125,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.U",3.5794156789764835,0.17854997843880577,3.22567596851961,3.933155389433357,0.031880094800498006,134,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3",3.043554661554268,0.0904128758410757,2.865442966115665,3.221666356992871,0.008174488117853769,260,"(De Facto) Average score for the extent to which principals master goal-setting in the long term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.F",3.043554661554268,0.0904128758410757,2.865442966115665,3.221666356992871,0.008174488117853769,260,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.M",3.043554661554268,0.0904128758410757,2.865442966115665,3.221666356992871,0.008174488117853769,260,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.R",3.1237965875093394,0.14997726190799682,2.826546530207996,3.4210466448106827,0.022493179089419873,125,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.U",2.93699493442616,0.06267793673097999,2.8128186372061075,3.0611712316462123,0.00392852375285273,135,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT",3.4254117676755764,0.050031969444476146,3.3266560562435146,3.5241674791076383,0.0025031979664929946,1130,"Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank","In the school survey, a number of De Facto questions on teacher attraction are asked.  0.8 points is awarded for each of the following:   , 0.8 Points. Teacher satisfied with job   - 0.8 Points. Teacher satisfied with status in community   - 0.8 Points. Would better teachers be promoted faster?   - 0.8 Points. Do teachers receive bonuses?   - 0.8 Points. One minus the fraction of months in past year with a salary delay."
"SE.PRM.TATT.1",NA,NA,NA,NA,NA,1,"(De Jure) Average starting public-school teacher salary as percent of GDP per capita","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.2",72.43620794862359,1.3376912420688971,69.7958031883521,75.07661270889508,1.7894178591078287,1151,"(De Facto) Percent of teachers reporting being satisfied or very satisfied with their social status in the community","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.3",73.3563227727123,1.1953956546926137,70.99678846629298,75.71585707913162,1.4289707712579824,1150,"(De Facto) Percent of teachers reporting being satisfied or very satisfied with their job as teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.4",6.479825787355753,1.3765216754463647,3.7627754919197374,9.196876082791768,1.894811922973667,1187,"(De Facto) Percent of teachers reporting having received financial bonuses in addition to their salaries","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.5",0.3889285700707547,0.16274219992770736,0.06769952567514131,0.7101576144663682,0.026485023637309875,1187,"(De Facto) Percent of teachers reporting that there are incentives (financial or otherwise) for teachers to teach certain subjects/grades and/or in certain areas","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.6",65.42316307413978,3.5703400526129703,58.37583961545655,72.47048653282302,12.747328091292387,1187,"(De Facto) Percent of teachers that performance matters for promotions","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.8",179.47281482632417,25.37524475095297,129.38583292320163,229.5597967294467,643.9030461707662,1187,"(De Facto) Percent of teachers that report salary delays in the past 12 months","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.DJ",3.4254117676755764,0.050031969444476146,3.3266560562435146,3.5241674791076383,0.0025031979664929946,1130,"(De Jure) Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP",3.899166537083367,0.08066515489864917,3.7399454460840578,4.058387628082675,0.006506867214823064,1187,"Policy Lever (Teaching) - Selection & Deployment","Global Education Policy Dashboard","World Bank","School Survey.  The De Facto portion of the Teacher Selection and Deployment Indicator considers two issues: how teachers are selected into the profession and how teachers are assigned to positions (transferred) once in the profession. Research shows that degrees and years of experience explain in little variation in teacher quality, so more points are assigned for systems that also base hiring on content knowledge or pedagogical skill.  2 points are available for the way teachers are selected and 2 points are available for deployment.     Selection   , 0 Points. None of the below   - 1 point.  Teachers selected based on completion of coursework, educational qualifications, graduating from tertiary program (including specialized programs), selected based on experience   - 2 points. Teacher recruited based on passing written content knowledge test, passed interview stage assessment, passed an assessment conducted by supervisor based on practical experience, conduct during mockup class.      Deployment   - 0 Points. None of the below   - 1 point.  Teachers deployed based on years of experience or job title hierarchy or other criteria   - 2 points. Teacher deployed based on performance assessed by school authority, colleagues, or external evaluator, results of interview."
"SE.PRM.TSDP.1",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to enter into initial education programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.2",-999,NA,NA,NA,NA,1,"(De Facto) Average quality of applicants accepted into initial education programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.3",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to become a primary school teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.4",4.288016206785493,0.07103992257316359,4.147793901493732,4.428238512077253,0.005046670599201078,1187,"(De Facto) Requirements to become a primary school teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.5",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to fulfill a transfer request","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.6",3.5103168673812406,0.11656967117554708,3.280225569034126,3.740408165728355,0.013588488237975172,1187,"(De Facto) Requirements to fulfill a transfer request","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.7",-999,NA,NA,NA,NA,1,"(De Jure) Selectivity of teacher hiring process","Global Education Policy Dashboard","World Bank",NA
