"Series","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N","Indicator Name","Source","Source Organization","Source Note"
"SE.PRM.ATTD.1",89.18589047503568,1.3082616439380046,86.6086943093925,91.76308664067885,1.7115485289993704,259,"(De Facto) Percent of 4th grade students present during an unannounced visit","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.F",89.18589047503568,1.3082616439380046,86.6086943093925,91.76308664067885,1.7115485289993704,259,"(De Facto) Percent of 4th grade students present during an unannounced visit - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.M",89.18589047503568,1.3082616439380046,86.6086943093925,91.76308664067885,1.7115485289993704,259,"(De Facto) Percent of 4th grade students present during an unannounced visit - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.R",83.13847166005104,2.2385777742041513,78.70168328833175,87.57526003177033,5.011230451160812,123,"(De Facto) Percent of 4th grade students present during an unannounced visit - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.U",91.43076542281513,1.5935739060245135,88.27390778872527,94.58762305690499,2.539477793962225,136,"(De Facto) Percent of 4th grade students present during an unannounced visit - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN",3.701446281277047,0.0580050794875615,3.587179789451154,3.8157127731029394,0.0033645892463583277,219,"Operational Management","Global Education Policy Dashboard","World Bank","School Survey.  Principals/head teachers are given two vignettes:   , One on solving the problem of a hypothetical leaky roof   - One on solving a problem of inadequate numbers of textbooks.    Each vignette is worth 2 points.      The indicator will measure two things: presence of functions and quality of functions. In each vignette:   - 0.5 points are awarded for someone specific having the responsibility to fix   - 0.5 point is awarded if the school can fully fund the repair, 0.25 points is awarded if the school must get partial help from the community, and 0 points are awarded if the full cost must be born by the community   - 1 point is awarded if the problem is fully resolved in a timely manner, with partial credit given if problem can only be partly resolved."
"SE.PRM.OPMN.1",3.701446281277047,0.0580050794875615,3.587179789451154,3.8157127731029394,0.0033645892463583277,219,"(De Facto) Average score for the presence and quality of core operational management functions","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.F",3.701446281277047,0.0580050794875615,3.587179789451154,3.8157127731029394,0.0033645892463583277,219,"(De Facto) Average score for the presence and quality of core operational management functions - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.M",3.701446281277047,0.0580050794875615,3.587179789451154,3.8157127731029394,0.0033645892463583277,219,"(De Facto) Average score for the presence and quality of core operational management functions - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.R",3.725869974507752,0.0848792501471691,3.5576420601628524,3.894097888852652,0.007204487105545706,104,"(De Facto) Average score for the presence and quality of core operational management functions - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.U",3.6925868780621176,0.07147098573661466,3.5510034057891415,3.8341703503350937,0.005108101802163376,115,"(De Facto) Average score for the presence and quality of core operational management functions - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2",3.9900694644738652,0.08556476864346854,3.821512054964929,4.158626873982802,0.0073213296330102975,219,"(De Facto) Average score for infrastructure repair/maintenance","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.F",3.9900694644738652,0.08556476864346854,3.821512054964929,4.158626873982802,0.0073213296330102975,219,"(De Facto) Average score for infrastructure repair/maintenance - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.M",3.9900694644738652,0.08556476864346854,3.821512054964929,4.158626873982802,0.0073213296330102975,219,"(De Facto) Average score for infrastructure repair/maintenance - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.R",3.824357827436637,0.1024731969196602,3.6212592825725056,4.027456372300768,0.010500756086935457,104,"(De Facto) Average score for infrastructure repair/maintenance - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.U",4.050179382988283,0.10804447101564889,3.8361441180674065,4.264214647909159,0.011673607717051393,115,"(De Facto) Average score for infrastructure repair/maintenance - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3",3.458613823278099,0.10170665693460976,3.2582578719385342,3.658969774617664,0.010344244064814403,261,"(De Facto) Average score for ensuring  availability of school inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.F",3.458613823278099,0.10170665693460976,3.2582578719385342,3.658969774617664,0.010344244064814403,261,"(De Facto) Average score for ensuring  availability of school inputs - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.M",3.458613823278099,0.10170665693460976,3.2582578719385342,3.658969774617664,0.010344244064814403,261,"(De Facto) Average score for ensuring  availability of school inputs - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.R",3.6248713799785452,0.08295403384945504,3.4604591817464256,3.789283578210665,0.006881371731896534,125,"(De Facto) Average score for ensuring  availability of school inputs - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.U",3.3961047707212075,0.12980374056176738,3.13896456041989,3.653244981022525,0.016849011063826615,136,"(De Facto) Average score for ensuring  availability of school inputs - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR",2.2112860634868228,0.14148330608341786,1.932030369291289,2.4905417576823563,0.020017525900294104,1199,"Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person"
"SE.PRM.ILDR.1",2.2112860634868228,0.14148330608341786,1.932030369291289,2.4905417576823563,0.020017525900294104,1199,"(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.F",2.0168250660637415,0.16634822572405883,1.6871282907033107,2.346521841424172,0.027671732201542426,301,"(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.M",2.3227650472044945,0.14938327028788623,2.0279045550605663,2.6176255393484227,0.022315361441903672,896,"(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.R",2.6657720847585504,0.17185097714770026,2.3238425458550664,3.0077016236620344,0.029532758346619396,511,"(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.U",2.10579055672554,0.14937015210344073,1.8083565848097323,2.4032245286413483,0.02231144233940502,688,"(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2",34.64417806333172,6.516396787643726,21.78230086409463,47.506055262568815,42.46342709401347,1199,"(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.F",27.790745136695048,8.693759570962422,10.559996303462135,45.02149396992796,75.58145547770071,301,"(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.M",38.584272595908615,6.316924611470406,26.11559724702453,51.0529479447927,39.90353654700054,896,"(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.R",60.448990951333116,7.104811722015595,46.3126442373024,74.58533766536382,50.4783496052902,511,"(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.U",28.65435288700979,6.646378182768862,15.419723117157828,41.88898265686175,44.17434294838591,688,"(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3",33.94827738939384,6.439851064209265,21.237483945033002,46.65907083375467,41.4716817291972,1199,"(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.F",27.487036095397844,8.613362437479624,10.415631766995844,44.558440423799844,74.19001247938493,301,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.M",37.66440463958917,6.272390817103392,25.283632417332242,50.0451768618461,39.34288656248295,896,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.R",60.29204690258917,7.103175517323897,46.158955722655904,74.42513808252244,50.45510242990961,511,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.U",27.833349350418192,6.537554916670133,14.815414387505845,40.85128431333054,42.73962428847783,688,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4",18.113345982610337,3.789685833288527,10.633372709056747,25.593319256163927,14.361718715027758,1199,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.F",12.086761863827876,4.30420235937447,3.5559727183006125,20.61755100935514,18.526157950444752,301,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.M",21.563612920542244,4.138882325133525,13.39407106379498,29.733154777289506,17.130346901302694,896,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.R",31.151622597750894,5.665953082522243,19.878153240107906,42.42509195539388,32.10302433334331,511,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.U",15.086895147094626,3.9225136649753063,7.2761725707415454,22.89761772344771,15.386113451918009,688,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5",21.96726942539404,4.507143408217315,13.071198955013179,30.8633398957749,20.314341702236796,626,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.F",16.895428851272918,5.267201678227244,6.4560063631410785,27.334851339404757,27.743413519119898,157,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.M",23.822398103209274,5.70456550404815,12.562429107020327,35.08236709939822,32.54206758997613,468,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.R",23.254701871352307,6.038221449697537,11.240535234885005,35.268868507819604,36.460118275587426,222,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.U",21.411859649994998,5.937074870647888,9.589633218067465,33.23408608192253,35.248858019678636,404,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6",23.885068961606763,4.878693071715051,14.255644415183868,33.51449350802966,23.80164608800044,1199,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.F",17.64640991105933,5.936268250735394,5.88091922774692,29.411900594371737,35.23928074468906,301,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.M",27.462763721015147,5.117326933475402,17.361916851362068,37.563610590668226,26.187034944072764,896,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.R",37.60827179405843,7.068715349993617,23.543745537766256,51.67279805035061,49.96673669923539,511,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.U",20.69963273378539,5.189913272478379,10.3651951182783,31.034070349292477,26.935199775847238,688,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7",79.09017901895531,4.559995937582312,70.08978974103181,88.09056829687881,20.79356295076719,1199,"(De Facto) Percent of teachers reporting having lesson plans","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.F",86.01955806086404,4.866966026076317,76.37338962352882,95.66572649819926,23.687358298981096,301,"(De Facto) Percent of teachers reporting having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.M",75.12295759109423,5.20094253180307,64.85706589127851,85.38884929090996,27.049803219118132,896,"(De Facto) Percent of teachers reporting having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.R",69.6824559381517,6.809608369727225,56.13347129680779,83.23144057949563,46.37076614905907,511,"(De Facto) Percent of teachers reporting having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.U",81.27390407853377,4.969077806866418,71.37920605458415,91.1686021024834,24.691734250692367,688,"(De Facto) Percent of teachers reporting having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8",74.04118967283493,6.261286250744926,61.682842339066674,86.3995370066032,39.20370551376745,941,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.F",80.44738792771126,7.112997522305171,66.34965808392626,94.54511777149627,50.5947337523195,239,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.M",69.95490832234508,6.722188443226576,56.68630207993142,83.22351456475873,45.187817466248944,701,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.R",36.81492755276993,9.315804555894012,18.27939863591011,55.35045646962975,86.78421452361563,367,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.U",81.27899194294189,5.597401159045,70.1331422822415,92.42484160364228,31.330899735278308,574,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW",3.528606873268544,0.1039120968933831,3.3239063388468075,3.7333074076902806,0.010797723880779838,261,"Principal School Knowledge","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1",3.528606873268544,0.1039120968933831,3.3239063388468075,3.7333074076902806,0.010797723880779838,261,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.F",3.528606873268544,0.1039120968933831,3.3239063388468075,3.7333074076902806,0.010797723880779838,261,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.M",3.528606873268544,0.1039120968933831,3.3239063388468075,3.7333074076902806,0.010797723880779838,261,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.R",3.5250644380608276,0.136589827762323,3.2543478400071977,3.7957810361144575,0.018656781048141065,125,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.U",3.5299387481798146,0.13508884722676606,3.2623287822811537,3.7975487140784754,0.01824899664505654,136,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2",63.63012082414778,3.312652751454615,57.1043956309381,70.15584601735746,10.97366825171983,260,"(De Facto) Percent of principals familiar with teachers' content knowledge","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.F",63.63012082414778,3.312652751454615,57.1043956309381,70.15584601735746,10.97366825171983,260,"(De Facto) Percent of principals familiar with teachers' content knowledge - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.M",63.63012082414778,3.312652751454615,57.1043956309381,70.15584601735746,10.97366825171983,260,"(De Facto) Percent of principals familiar with teachers' content knowledge - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.R",63.18583154332789,4.028530314428118,55.201415428713474,71.17024765794231,16.229056494266313,125,"(De Facto) Percent of principals familiar with teachers' content knowledge - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.U",63.79751705350164,4.445081470749063,54.99184489607256,72.60318921093074,19.758749281596653,135,"(De Facto) Percent of principals familiar with teachers' content knowledge - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3",99.1024501514672,0.5543045700293102,98.0105037360866,100.19439656684779,0.3072535563553785,261,"(De Facto) Percent of principals familiar with teachers' experience","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.F",99.1024501514672,0.5543045700293102,98.0105037360866,100.19439656684779,0.3072535563553785,261,"(De Facto) Percent of principals familiar with teachers' experience - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.M",99.1024501514672,0.5543045700293102,98.0105037360866,100.19439656684779,0.3072535563553785,261,"(De Facto) Percent of principals familiar with teachers' experience - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.R",97.52300372824757,1.8338378280229914,93.88839677165704,101.1576106848381,3.362961179488083,125,"(De Facto) Percent of principals familiar with teachers' experience - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.U",99.69628601336258,0.30549075589884683,99.09111117882415,100.30146084790101,0.09332460193964882,136,"(De Facto) Percent of principals familiar with teachers' experience - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4",81.85871454105202,2.383226405565774,77.16390293150617,86.55352615059788,5.679768100185958,259,"(De Facto) Percent of principals familiar with availability of classroom inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.F",81.85871454105202,2.383226405565774,77.16390293150617,86.55352615059788,5.679768100185958,259,"(De Facto) Percent of principals familiar with availability of classroom inputs - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.M",81.85871454105202,2.383226405565774,77.16390293150617,86.55352615059788,5.679768100185958,259,"(De Facto) Percent of principals familiar with availability of classroom inputs - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.R",83.2491509570678,2.321873550964807,78.64727306377655,87.85102885035904,5.391096786669923,123,"(De Facto) Percent of principals familiar with availability of classroom inputs - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.U",81.34256773986475,3.0096588882631616,75.38045666268084,87.30467881704865,9.05804662370145,136,"(De Facto) Percent of principals familiar with availability of classroom inputs - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN",3.2381907032334505,0.07239529466727244,3.095576359465421,3.38080504700148,0.005241078689961206,260,"Principal Management Skills","Global Education Policy Dashboard","World Bank","Score of 1,5 based on sum of following:   - 1 Point. School Goals Exists    - 1 Point. School goals are clear to school director, teachers, students, parents, and other members of community (partial credit available)   - 1 Point. Specific goals related to improving student achievement ( improving test scores, improving pass rates, reducing drop out, reducing absenteeism, improving pedagogy, more resources for infrastructure, more resources for inputs)    - 1 Point. School has defined system to measure goals (partial credit available)"
"SE.PRM.PMAN.1",3.2381907032334505,0.07239529466727244,3.095576359465421,3.38080504700148,0.005241078689961206,260,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.F",3.2381907032334505,0.07239529466727244,3.095576359465421,3.38080504700148,0.005241078689961206,260,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.M",3.2381907032334505,0.07239529466727244,3.095576359465421,3.38080504700148,0.005241078689961206,260,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.R",3.1202288658451103,0.09237834514033325,2.9371379890213136,3.303319742668907,0.008533758650866531,125,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.U",3.2826396480909676,0.09208086966012412,3.100228154503343,3.4650511416785923,0.008478886557364767,135,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2",3.5663225995257855,0.10113383583299349,3.367095071046835,3.765550128004736,0.010228052750294876,260,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.F",3.5663225995257855,0.10113383583299349,3.367095071046835,3.765550128004736,0.010228052750294876,260,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.M",3.5663225995257855,0.10113383583299349,3.367095071046835,3.765550128004736,0.010228052750294876,260,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.R",3.30809343345556,0.16857021946235165,2.973992738743435,3.642194128167685,0.0284159188895854,125,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.U",3.663625373180214,0.1198862019474859,3.4261317304886663,3.9011190158717617,0.01437270141739337,135,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3",2.9104699039622828,0.08378227228890225,2.74542390426311,3.0755159036614557,0.007019469149891758,261,"(De Facto) Average score for the extent to which principals master goal-setting in the long term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.F",2.9104699039622828,0.08378227228890225,2.74542390426311,3.0755159036614557,0.007019469149891758,261,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.M",2.9104699039622828,0.08378227228890225,2.74542390426311,3.0755159036614557,0.007019469149891758,261,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.R",2.9323642982346607,0.061883280497913876,2.8097136481295517,3.0550149483397697,0.0038295404051834877,125,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.U",2.9022381106565547,0.11385773520609807,2.6766868141483,3.1277894071648094,0.012963583866261945,136,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT",3.058063420556259,0.07532260326737941,2.909393825207355,3.206733015905163,0.005673494562975036,1142,"Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank","In the school survey, a number of De Facto questions on teacher attraction are asked.  0.8 points is awarded for each of the following:   , 0.8 Points. Teacher satisfied with job   - 0.8 Points. Teacher satisfied with status in community   - 0.8 Points. Would better teachers be promoted faster?   - 0.8 Points. Do teachers receive bonuses?   - 0.8 Points. One minus the fraction of months in past year with a salary delay."
"SE.PRM.TATT.1",NA,NA,NA,NA,NA,1,"(De Jure) Average starting public-school teacher salary as percent of GDP per capita","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.2",67.45912190104819,2.804673056746129,61.92333861230198,72.99490518979441,7.866190955237674,1163,"(De Facto) Percent of teachers reporting being satisfied or very satisfied with their social status in the community","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.3",61.382509608149064,2.7339640566244983,55.986289717102906,66.77872949919522,7.474559462914683,1162,"(De Facto) Percent of teachers reporting being satisfied or very satisfied with their job as teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.4",4.501582738343796,1.386183213982654,1.7655740429102145,7.237591433777377,1.9215039027272802,1199,"(De Facto) Percent of teachers reporting having received financial bonuses in addition to their salaries","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.5",0.6503210137129548,0.30502293550162446,0.04827548652655789,1.2523665408993518,0.09303899118202816,1199,"(De Facto) Percent of teachers reporting that there are incentives (financial or otherwise) for teachers to teach certain subjects/grades and/or in certain areas","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.6",31.115923703131763,5.9614494930226565,19.34938556750101,42.88246183876252,35.53888005786009,1199,"(De Facto) Percent of teachers that performance matters for promotions","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.8",75.92811572794028,17.621887621585586,41.14653903860167,110.70969241727889,310.5309233477913,1199,"(De Facto) Percent of teachers that report salary delays in the past 12 months","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.DJ",3.058063420556259,0.07532260326737941,2.909393825207355,3.206733015905163,0.005673494562975036,1142,"(De Jure) Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP",4.372452555691738,0.11943469370634809,4.136715780624208,4.608189330759268,0.014264646060729183,1199,"Policy Lever (Teaching) - Selection & Deployment","Global Education Policy Dashboard","World Bank","School Survey.  The De Facto portion of the Teacher Selection and Deployment Indicator considers two issues: how teachers are selected into the profession and how teachers are assigned to positions (transferred) once in the profession. Research shows that degrees and years of experience explain in little variation in teacher quality, so more points are assigned for systems that also base hiring on content knowledge or pedagogical skill.  2 points are available for the way teachers are selected and 2 points are available for deployment.     Selection   , 0 Points. None of the below   - 1 point.  Teachers selected based on completion of coursework, educational qualifications, graduating from tertiary program (including specialized programs), selected based on experience   - 2 points. Teacher recruited based on passing written content knowledge test, passed interview stage assessment, passed an assessment conducted by supervisor based on practical experience, conduct during mockup class.      Deployment   - 0 Points. None of the below   - 1 point.  Teachers deployed based on years of experience or job title hierarchy or other criteria   - 2 points. Teacher deployed based on performance assessed by school authority, colleagues, or external evaluator, results of interview."
"SE.PRM.TSDP.1",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to enter into initial education programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.2",-999,NA,NA,NA,NA,1,"(De Facto) Average quality of applicants accepted into initial education programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.3",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to become a primary school teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.4",4.533196122373531,0.09405188131671861,4.347559214850245,4.7188330298968175,0.008845756379214123,1199,"(De Facto) Requirements to become a primary school teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.5",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to fulfill a transfer request","Global Education Policy Dashboard","World Bank",NA
